,Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Hospital Type,Hospital Ownership,Emergency Services,Meets criteria for meaningful use of EHRs,Hospital overall rating,Hospital overall rating footnote,Mortality national comparison,Mortality national comparison footnote,Safety of care national comparison,Safety of care national comparison footnote,Readmission national comparison,Readmission national comparison footnote,Patient experience national comparison,Patient experience national comparison footnote,Effectiveness of care national comparison,Effectiveness of care national comparison footnote,Timeliness of care national comparison,Timeliness of care national comparison footnote,Efficient use of medical imaging national comparison,Efficient use of medical imaging national comparison footnote,AvgScore,Total Avg Adj,Total Avg Adj old,DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments
133698,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,ROWAN,7042105000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,1,,2,,2,,1,,3,,1,,2,,1.75,2.6,2,480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,NC - Charlotte,15,54135.6,16693.93333,15400.26667
133699,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,ROWAN,7042105000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,1,,2,,2,,1,,3,,1,,2,,1.75,2.6,2,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,NC - Charlotte,42,39261.69048,11356.61905,10109.54762
133700,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,ROWAN,7042105000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,1,,2,,2,,1,,3,,1,,2,,1.75,2.6,2,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT WO CCMCC,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,NC - Charlotte,13,39610.76923,9710.538462,8347.307692
133701,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,ROWAN,7042105000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,1,,2,,2,,1,,3,,1,,2,,1.75,2.6,2,536 - FRACTURES OF HIP & PELVIS WO MCC,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,NC - Charlotte,16,20381.875,4637.0625,3235.25
133702,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,ROWAN,7042105000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,1,,2,,2,,1,,3,,1,,2,,1.75,2.6,2,552 - MEDICAL BACK PROBLEMS WO MCC,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,NC - Charlotte,16,22733.5625,5589,4183.0625
133703,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,ROWAN,7042105000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,1,,2,,2,,1,,3,,1,,2,,1.75,2.6,2,602 - CELLULITIS W MCC,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,NC - Charlotte,12,20277.33333,8328,7619.416667
133704,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,ROWAN,7042105000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,1,,2,,2,,1,,3,,1,,2,,1.75,2.6,2,603 - CELLULITIS WO MCC,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,NC - Charlotte,45,18491.73333,5343.022222,3916.466667
133705,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,ROWAN,7042105000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,1,,2,,2,,1,,3,,1,,2,,1.75,2.6,2,638 - DIABETES W CC,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,NC - Charlotte,15,15969,5249.133333,4346.933333
133706,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,ROWAN,7042105000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,1,,2,,2,,1,,3,,1,,2,,1.75,2.6,2,641 - MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDSELECTROLYTES WO MCC,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,NC - Charlotte,38,15342.52632,4536.842105,3429.210526
133707,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,ROWAN,7042105000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,1,,2,,2,,1,,3,,1,,2,,1.75,2.6,2,682 - RENAL FAILURE W MCC,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,NC - Charlotte,36,25094.36111,9127.416667,8252.138889
133708,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,ROWAN,7042105000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,1,,2,,2,,1,,3,,1,,2,,1.75,2.6,2,683 - RENAL FAILURE W CC,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,NC - Charlotte,38,19856.10526,6024.894737,4820.289474
133709,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,ROWAN,7042105000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,1,,2,,2,,1,,3,,1,,2,,1.75,2.6,2,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,NC - Charlotte,33,25522.36364,7024.939394,5931.090909
133710,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,ROWAN,7042105000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,1,,2,,2,,1,,3,,1,,2,,1.75,2.6,2,690 - KIDNEY & URINARY TRACT INFECTIONS WO MCC,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,NC - Charlotte,86,16210.25581,5032.372093,3733.069767
133711,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,ROWAN,7042105000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,1,,2,,2,,1,,3,,1,,2,,1.75,2.6,2,811 - RED BLOOD CELL DISORDERS W MCC,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,NC - Charlotte,25,22672.8,7441.84,6762.08
133712,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,ROWAN,7042105000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,1,,2,,2,,1,,3,,1,,2,,1.75,2.6,2,812 - RED BLOOD CELL DISORDERS WO MCC,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,NC - Charlotte,31,14671.41935,5059.580645,4031
133713,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,ROWAN,7042105000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,1,,2,,2,,1,,3,,1,,2,,1.75,2.6,2,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,NC - Charlotte,18,93148.61111,32525.61111,30856.83333
133714,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,ROWAN,7042105000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,1,,2,,2,,1,,3,,1,,2,,1.75,2.6,2,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,NC - Charlotte,11,134946.3636,38126.90909,31766.09091
133715,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,ROWAN,7042105000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,1,,2,,2,,1,,3,,1,,2,,1.75,2.6,2,871 - SEPTICEMIA OR SEVERE SEPSIS WO MV 96+ HOURS W MCC,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,NC - Charlotte,139,43093.48201,11323.20144,10249.22302
133716,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,ROWAN,7042105000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,1,,2,,2,,1,,3,,1,,2,,1.75,2.6,2,872 - SEPTICEMIA OR SEVERE SEPSIS WO MV 96+ HOURS WO MCC,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,NC - Charlotte,45,23061.26667,6463.155556,5127.777778
133717,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,ROWAN,7042105000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,1,,2,,2,,1,,3,,1,,2,,1.75,2.6,2,884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,NC - Charlotte,12,16633.41667,6335.5,5053.75
133718,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,ROWAN,7042105000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,1,,2,,2,,1,,3,,1,,2,,1.75,2.6,2,885 - PSYCHOSES,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,NC - Charlotte,161,12134.18012,6388.602484,5182.304348
133719,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,ROWAN,7042105000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,1,,2,,2,,1,,3,,1,,2,,1.75,2.6,2,897 - ALCOHOLDRUG ABUSE OR DEPENDENCE WO REHABILITATION THERAPY WO MCC,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,NC - Charlotte,14,12781.21429,4519.142857,3304
133720,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,ROWAN,7042105000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,1,,2,,2,,1,,3,,1,,2,,1.75,2.6,2,918 - POISONING & TOXIC EFFECTS OF DRUGS WO MCC,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,NC - Charlotte,17,11176.76471,4126,3304.588235
133721,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,ROWAN,7042105000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,1,,2,,2,,1,,3,,1,,2,,1.75,2.6,2,948 - SIGNS & SYMPTOMS WO MCC,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,NC - Charlotte,18,16793.94444,4488.111111,3562.222222
133722,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,13,15171.92308,6421.230769,5109.153846
133723,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,24,23057.45833,10865.16667,9512.833333
133724,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,135,15302.77037,7352.562963,5979.096296
133725,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,12,11894.91667,6589.166667,5389.916667
133726,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,13,21165,8631.615385,7629.769231
133727,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,194 - SIMPLE PNEUMONIA & PLEURISY W CC,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,32,15179.625,6058.25,4720.125
133728,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,195 - SIMPLE PNEUMONIA & PLEURISY WO CCMCC,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,12,10572.5,4576.5,3203.5
133729,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96 HOURS,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,15,45077.46667,13398.8,11747.66667
133730,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,291 - HEART FAILURE & SHOCK W MCC,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,51,16719.23529,8668.431373,7414.294118
133731,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,292 - HEART FAILURE & SHOCK W CC,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,36,12478.91667,5968.611111,4997.194444
133732,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,293 - HEART FAILURE & SHOCK WO CCMCC,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,11,10148.72727,4325.727273,3321.818182
133733,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,23,15246.82609,7275.086957,6289.826087
133734,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,17,10948.23529,4863,3781.176471
133735,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS WO CCMCC,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,11,7329.727273,3698.727273,2554.636364
133736,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,312 - SYNCOPE & COLLAPSE,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,14,13714.57143,4681.142857,3650.357143
133737,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,377 - G.I. HEMORRHAGE W MCC,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,14,32826.57143,10283.85714,9169.642857
133738,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,378 - G.I. HEMORRHAGE W CC,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,38,17014.31579,5971.315789,4834.526316
133739,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,392 - ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS WO MCC,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,33,11162.69697,4758.393939,3529.939394
133740,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,22,55245.18182,18410.18182,16808.22727
133741,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WO MCC,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,57,44909.96491,12168.03509,10414.33333
133742,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,24,40697.16667,11275.29167,9727.958333
133743,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,536 - FRACTURES OF HIP & PELVIS WO MCC,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,12,10404.16667,4270.75,3198.833333
133744,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,603 - CELLULITIS WO MCC,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,30,16109.96667,5420.2,4103
133745,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,638 - DIABETES W CC,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,12,9189.166667,5053,3832.833333
133746,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,641 - MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDSELECTROLYTES WO MCC,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,20,10928.7,4424.25,3298.25
133747,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,682 - RENAL FAILURE W MCC,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,11,22614.72727,9115.181818,7860.090909
133748,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,683 - RENAL FAILURE W CC,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,21,12615.33333,5692.428571,4636.857143
133749,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,12,15944,6805.583333,5416.916667
133750,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,690 - KIDNEY & URINARY TRACT INFECTIONS WO MCC,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,32,12599.03125,4938.375,3752.125
133751,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,812 - RED BLOOD CELL DISORDERS WO MCC,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,16,13337.75,5034.5625,3830.5
133752,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,11,55194.90909,30081.45455,28277.45455
133753,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,871 - SEPTICEMIA OR SEVERE SEPSIS WO MV 96+ HOURS W MCC,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,74,21432.95946,10456.87838,9171.945946
133754,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,8285867000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,2,,1,,2,,1,,2,,3,,1,,1.75,2.6,2,872 - SEPTICEMIA OR SEVERE SEPSIS WO MV 96+ HOURS WO MCC,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,21,16939.52381,6439.52381,5077.285714
